time,serviceTime
241.9,5.61699999999999908
242.246,3.540999999999999465
242.666,2.25399999999999955
242.766,1.131999999999999667
247.015,3.080999999999999502
247.482,5.639999999999998755
249.321,4.025999999999999782
250.812,3.350999999999999962
254.683,4.622999999999999315
256.204,3.216999999999999625
256.896,1.342000000000000075
259.564,3.97499999999999963
262.396,5.72700000000000029
262.555,3.181000000000000037
264.024,3.08699999999999973
264.646,5.786999999999999005
265.041,3.940999999999999817
265.579,3.878999999999999545
266.969,2.831999999999999835
267.482,5.725999999999999065
269.069,4.259999999999999767
272.061,6.21599999999999928
274.412,3.573999999999999827
275.679,2.48299999999999964
276.237,7.60799999999999873
278.027,7.28500000000000011
280.124,5.195999999999999705
281.689,3.243999999999999757
283.101,7.45899999999999959
285.138,4.85099999999999908
287.731,5.836999999999999715
289.852,1.866999999999999983
290.519,1.903999999999999907
290.624,4.769999999999999555
292.877,9.21299999999999736
293.263,4.0890000000000004
294.54,7.75
296.04,24.70799999999999827
297.653,3.426999999999999587
297.749,5.74199999999999908
298.172,1.029999999999999801
299.388,2.072000000000000056
300.66,4.96299999999999917
301.618,2.998999999999999655
302.702,6.323000000000000375
305.345,5.79100000000000035
308.274,6.631000000000000205
309.026,3.39699999999999934
310.838,7.448999999999999825
313.07,9.47899999999999916
315.101,8.111000000000000625
316.92,2.658999999999999797
317.245,5.95500000000000005
318.869,3.956999999999999832
319.098,16.32199999999999556
319.281,1.589999999999999852
321.316,3.5629999999999997
321.817,4.91600000000000035
324.462,4.433999999999999255
327.175,6.18699999999999936
327.97,4.067000000000000155
329.112,6.974000000000000175
330.933,22.33299999999999831
331.501,3.217999999999999962
332.56,29.2449999999999973
333.258,2.357000000000000195
334.119,7.72299999999999894
335.992,4.269999999999999562
337.929,3.812999999999999695
340.171,5.497999999999999315
341.561,4.029999999999999342
343.011,3.418000000000000137
346.048,5.80799999999999981
346.563,3.480999999999999857
348.218,2.18100000000000004
349.278,4.0030000000000001
350.324,2.091999999999999632
351.266,2.33499999999999996
352.15,5.47299999999999895
354.341,4.135999999999999217
354.797,2.077999999999999395
356.471,2.918999999999999582
356.476,8.166999999999998005
358.415,7.086999999999999715
360.927,5.615000000000000185
361.636,1.826999999999999952
363.168,5.263999999999999325
363.481,3.275999999999999782
365.193,6.935999999999999905
367.229,3.684999999999999587
367.306,4.949999999999999265
367.844,2.053999999999999375
368.784,2.55900000000000015
369.73,2.040999999999999472
369.827,4.586999999999999717
374.343,5.586999999999999715
374.564,2.987000000000000087
378.96,5.086999999999999715
379.708,3.588999999999999507
380.36,1.529999999999999796
383.585,4.504999999999998987
385.78,5.04299999999999924
386.113,3.623000000000000207
387.479,2.10299999999999975
388.435,2.182999999999999822
388.624,1.348999999999999747
389.907,2.932999999999999815
392.38,5.05599999999999914
392.751,2.63799999999999989
397.577,5.45399999999999883
398.419,1.336999999999999738
400.53,6.051999999999999565
402.64,7.31700000000000014
404.381,5.650000000000000335
405.918,8.643999999999998315
408.281,6.6180000000000003
409.447,4.139999999999998775
410.1,5.80700000000000036
410.853,2.660999999999999577
414.972,6.08499999999999905
416.636,4.90099999999999978
419.704,5.144999999999999555
420.906,3.948999999999999827
424.197,5.349000000000000175
424.444,2.972999999999999852
427.934,3.036999999999999912
428.031,5.68099999999999914
430.351,3.59999999999999963
433.274,6.482999999999998735
436.229,5.006999999999999655
436.679,2.529999999999999347
438.581,2.513999999999999335
438.816,10.98300000000000048
439.812,2.638999999999999335
441.157,12.87999999999999895
441.935,4.35099999999999908
442.829,2.778999999999999905
443.418,10.76099999999999919
444.032,3.411999999999999912
444.394,2.240000000000000203
446.663,3.835999999999999392
447.526,4.404999999999999337
450.935,5.22700000000000029
453.141,4.513999999999999327
457.197,5.68699999999999936
458.386,4.15599999999999879
459.464,2.911999999999999912
460.662,3.110999999999999752
461.567,3.77299999999999967
462.543,2.432999999999999815
462.639,3.623000000000000207
463.123,0.675999999999999931
465.418,5.70500000000000005
466.748,1.955000000000000063
467.5,2.027000000000000125
468.277,8.006999999999997875
470.926,5.692000000000000145
471.652,3.157999999999999462
473.357,5.599000000000000175
475.613,5.8569999999999993
477.928,3.918000000000000132
478.102,6.67399999999999946
478.218,2.027000000000000125
478.986,1.983999999999999976
480.134,14.39199999999999941
480.496,2.93400000000000015
481.91,4.513999999999999327
481.96,3.492999999999999425
483.336,4.08300000000000017
483.51,21.02899999999999632
485.084,4.462999999999999175
486.684,4.01299999999999989
488.649,3.040000000000000025
488.767,4.009000000000000327
490.688,1.029999999999999801
491.248,4.498999999999998757
492.776,5.48399999999999996
494.756,4.92699999999999958
495.476,3.556000000000000037
499.622,2.255999999999999328
499.73,5.474000000000000175
501.06,2.5729999999999995
501.697,1.447000000000000057
501.774,5.185999999999999925
503.772,1.59099999999999974
505.457,4.38899999999999933
508.232,4.080000000000000055
508.988,2.302999999999999925
510.481,3.564999999999999487
510.57,7.798000000000000005
513.191,3.79800000000000003
513.218,4.7449999999999992
515.364,11.07799999999999935
515.848,4.721999999999999515
517.063,3.05900000000000015
518.489,2.54800000000000003
520.289,4.241999999999999087
521.557,2.689000000000000047
521.958,4.6199999999999992
523.552,3.075000000000000167
525.902,3.38099999999999932
526.496,2.754999999999999882
527.52,4.166000000000000352
528.829,3.910000000000000127
529.429,1.641000000000000008
532.049,3.700000000000000162
534.94,2.248000000000000212
535.029,3.967999999999999952
538.934,2.224999999999999633
540.041,5.97799999999999973
543.259,5.17399999999999946
545.047,3.591999999999999625
545.89,5.63199999999999964
548.116,3.948999999999999827
550.356,4.118999999999999755
551.66,3.323999999999999827
554.178,2.588999999999999512
554.338,5.019000000000000105
557.011,3.51399999999999933
557.717,3.017999999999999782
559.312,5.09499999999999885
561.49,4.401999999999999232
562.638,2.67300000000000003
565.222,3.883
569.146,6.03399999999999889
570.805,3.748000000000000207
570.819,5.13400000000000032
574.105,4.192000000000000155
577.291,5.65099999999999978
577.902,3.799999999999999802
580.609,1.332999999999999733
582.524,2.769999999999999565
582.853,6.023999999999999115
585.337,3.695999999999999707
587.014,2.717999999999999962
588.185,5.349000000000000175
590.995,7.97100000000000006
592.117,4.397999999999999665
592.621,2.024999999999999457
593.222,5.60299999999999973
594.664,3.001999999999999757
595.405,10.33299999999999837
595.839,3.107000000000000192
597.941,4.603999999999999187
599.55,5.00900000000000032
601.591,4.261999999999998662
603.419,5.79100000000000035
603.967,3.503000000000000102
605.015,12.23399999999999816
605.31,2.23799999999999954
606.182,1.74799999999999977
606.972,1.557999999999999825
609.267,3.154999999999999345
611.173,3.217999999999999962
611.707,1.359999999999999868
613.122,3.734999999999999415
613.928,1.764999999999999671
615.401,3.201999999999999952
615.435,3.66500000000000002
618.38,5.83499999999999905
618.657,4.256999999999999657
620.12,9.109999999999999385
621.754,12.1630000000000002
622.017,4.693999999999999045
622.258,1.963999999999999962
623.321,15.2669999999999994
623.54,2.01900000000000012
624.86,16.75900000000000028
627.355,5.34499999999999885
629.776,5.84999999999999961
630.265,1.899999999999999901
631.696,6.29899999999999946
632.449,3.88799999999999989
633.311,1.534999999999999688
634.782,3.870999999999999537
636.968,2.47999999999999953
637.139,4.638999999999999325
639.726,4.5
642.507,5.28299999999999945
643.805,3.756999999999999657
645.069,6.292999999999999235
645.089,3.376999999999999757
647.761,5.187999999999998815
648.961,3.02299999999999967
649.976,5.28299999999999945
653.013,5.9930000000000003
653.97,4.464000000000000392
655.163,2.88199999999999966
655.933,3.51399999999999933
656.51,3.39299999999999978
660.02,5.8569999999999993
660.936,4.327999999999999382
664.216,4.651999999999999225
667.877,5.40599999999999878
670.015,3.93900000000000004
670.568,5.38199999999999965
671.125,2.072999999999999501
671.81,2.009999999999999781
675.04,4.9219999999999988
676.946,3.97499999999999963
677.414,3.742999999999999425
678.57,2.830000000000000057
681.457,5.541999999999999785
681.693,3.585999999999999392
683.704,2.134999999999999781
684.062,3.309999999999999592
685.552,2.846000000000000072
687.648,3.81899999999999994
689.428,3.352999999999999745
691.054,2.40200000000000012
691.815,5.026999999999999225
693.327,6.022999999999999655
694.452,2.368999999999999765
695.985,6.419999999999999905
698.2,5.403999999999999905
699.866,5.562999999999998805
700.238,3.107000000000000192
703.881,4.847999999999998955
706.615,4.980000000000000405
708.354,3.89799999999999967
709.481,2.772999999999999672
712.757,3.950000000000000162
715.69,3.979000000000000077
718.773,4.07899999999999883
720.792,3.194999999999999377
720.9,4.85099999999999908
722.79,3.546999999999999695
722.988,4.13899999999999933
723.103,2.048000000000000035
725.004,7.863999999999998955
726.839,10.57699999999999816
728.609,3.719999999999999727
729.72,7.516999999999999415
730.091,2.298999999999999477
733.079,2.82200000000000005
733.796,4.36299999999999953
736.1,4.065999999999998937
737.191,2.466999999999999627
739.94,3.995999999999999537
741.2,2.785000000000000132
742.407,1.420999999999999812
742.867,5.26699999999999944
745.777,5.996000000000000415
746.732,2.551999999999999592
748.441,6.70999999999999905
749.806,2.93199999999999948
751.126,5.826999999999999925
753.252,10.00300000000000008
754.488,4.360999999999998862
755.129,6.00300000000000009
756.738,1.251999999999999775
758.987,6.087999999999999165
759.321,2.927999999999999925
761.691,6.05899999999999925
764.359,6.62800000000000009
765.112,3.801999999999999582
765.896,7.85099999999999906
767.486,4.134000000000000327
769.018,9.92800000000000078
771.852,6.6329999999999991
774.531,7.179999999999999685
776.562,8.59600000000000006
776.707,3.048999999999999475
777.182,1.892999999999999785
778.479,9.4879999999999995
779.882,1.522999999999999682
781.048,4.910999999999999565
781.482,3.099000000000000187
781.767,2.266000000000000003
782.953,6.72499999999999961
784.598,13.57799999999999933
785.81,1.951000000000000058
786.272,5.17900000000000024
786.479,1.133999999999999891
787.78,3.652999999999999567
788.323,2.904999999999999345
789.776,1.463000000000000071
791.632,5.185999999999999925
792.755,2.62899999999999955
794.539,5.388999999999999325
795.412,3.5549999999999997
796.612,6.83300000000000016
798.229,4.28599999999999957
800.581,1.774999999999999902
801.578,5.61899999999999975
802.037,3.222999999999999852
804.522,3.766
807.839,5.282000000000000005
810.34,6.016999999999999435
813.084,5.87299999999999931
813.714,4.36299999999999953
815.086,7.823999999999999825
817.141,5.349000000000000175
817.383,3.059999999999999592
819.087,5.766
821.846,5.150000000000000335
823.705,3.8309999999999995
824.819,6.50499999999999898
825.088,2.858999999999999972
827.299,4.386999999999998657
829.719,7.76299999999999988
832.381,6.3680000000000003
832.515,1.984999999999999863
835.021,6.346999999999999505
835.685,4.754999999999998985
836.648,19.65999999999999652
838.265,14.12199999999999981
839.899,6.026999999999999215
841.764,5.27699999999999922
842.5,4.504999999999998987
844.612,3.84999999999999963
846.119,3.732999999999999632
850.288,5.131999999999999655
852.012,4.365999999999999645
854.039,3.487999999999999532
854.387,1.076999999999999953
854.861,1.443000000000000053
856.658,2.71600000000000018
859.305,4.195999999999999707
861.153,3.187999999999999707
863.872,5.006999999999999655
865.612,6.266
867.382,4.03800000000000024
867.406,5.40099999999999978
869.149,3.080999999999999502
869.57,3.020999999999999892
871.46,2.927999999999999925
872.559,2.705999999999999502
873.855,3.77299999999999967
875.157,2.125
876.246,4.07499999999999928
878.142,4.746999999999999875
878.881,5.96799999999999994
879.491,3.373000000000000207
880.434,7.221999999999999485
882.936,4.597999999999998955
884.213,3.181000000000000037
887.383,4.333000000000000165
888.952,4.314999999999999477
890.106,4.555999999999999142
890.24,1.695999999999999722
893.435,3.803999999999999365
895.382,4.339000000000000392
895.733,3.5549999999999997
899.152,4.035000000000000127
900.145,3.519999999999999562
900.746,2.080000000000000063
901.144,5.503000000000000095
903.639,2.9609999999999994
904.055,5.198999999999999825
904.849,2.737999999999999532
906.177,3.213999999999999512
908.224,3.001999999999999757
908.849,5.17099999999999935
911.634,5.30799999999999981
913.41,5.71400000000000039
913.514,4.80599999999999914
914.578,2.55900000000000015
915.188,3.56899999999999994
917.159,4.849999999999999615
919.116,5.776999999999999215
920.09,3
921.581,6.46899999999999939
921.993,3.710999999999999392
925.89,4.609999999999999412
926.444,4.10799999999999875
929.826,5.325999999999998705
931.842,5.42900000000000024
933.181,4.32899999999999883
936.742,4.96100000000000028
939.779,3.03500000000000013
940.215,5.764999999999998755
941.262,2.42300000000000003
941.508,1.662999999999999803
941.867,1.39100000000000001
943.372,3.083999999999999617
943.511,2.30900000000000015
945.447,2.947999999999999495
949.597,5.532
950.398,4.01399999999999933
951.698,2.437999999999999715
952.673,3.060999999999999937
954.052,4.118999999999999755
957.347,5.64499999999999954
960.047,3.564999999999999487
960.169,6.23099999999999985
964.628,5.33900000000000039
966.257,1.677999999999999928
967.303,5.06400000000000004
969.646,6.20800000000000016
970.214,3.136999999999999557
971.941,6.91899999999999868
972.552,0.919000000000000035
974.289,2.363999999999999865
974.929,5.881999999999999635
977.619,4.200999999999998717
977.633,2.471999999999999522
977.923,2.036999999999999913
981.973,2.825000000000000167
982.527,6.134000000000000315
983.393,2.833000000000000175
984.832,3.92399999999999947
985.217,6.244999999999999185
987.344,5.064999999999999475
989.961,3.47100000000000007
990.132,1.070999999999999726
990.246,5.026999999999999225
992.278,2.8650000000000002
993.653,3.426000000000000142
994.359,2.920999999999999365
995.428,2.790999999999999465
996.657,2.005999999999999331
1000.996,5.310999999999999925
1001.543,3.716999999999999625
1002.687,2.942999999999999602
1002.902,1.960999999999999846
1005.804,3.5679999999999996
1006.875,2.79499999999999992
1009.233,4.942999999999999595
1012.059,5.30199999999999958
1014.074,5.356999999999999305
1014.079,3.182999999999999815
1015.028,2.520999999999999897
1017.153,4.314999999999999477
1017.675,2.405999999999999682
1019.48,5.42699999999999958
1020.662,2.128000000000000108
1021.622,5.389999999999998765
1023.307,6.9849999999999994
1023.648,2.96600000000000018
1024.9,6.036999999999999005
1027.293,4.50099999999999943
1028.262,3.565999999999999817
1031.151,3.57799999999999939
1032.782,2.20899999999999962
1033.197,5.31400000000000004
1035.871,5.385999999999999205
1038.354,1.722999999999999858
1038.746,5.355000000000000405
1041.722,5.66300000000000023
1044.323,1.763999999999999785
1044.534,12.35599999999999805
1045.147,2.089999999999999847
1045.173,1.451999999999999952
1045.491,1.469999999999999745
1046.047,1.230999999999999865
1047.079,10.3909999999999982
1049.048,3.836999999999999727
1049.468,14.50399999999999775
1050.156,2.375999999999999437
1050.71,2.443999999999999945
1051.78,13.5380000000000002
1053.942,13.17200000000000055
1056.29,2.195999999999999722
1056.676,6.73099999999999985
1059.368,5.733999999999999955
1059.458,3.466000000000000175
1060.363,2.785999999999999577
1061.78,3.154999999999999345
1062.023,9.75799999999999908
1064.162,9.4689999999999976
1065.088,4.118999999999999755
1066.062,24.17199999999999695
1067.674,24.87299999999999745
1067.769,4.5469999999999988
1068.25,2.245999999999999541
1069.215,24.2010000000000004
1070.429,4.337999999999999175
1070.843,2.064999999999999493
1075.804,5.84799999999999895
1077.807,5.21599999999999928
1078.803,4.139999999999998775
1083.257,5.63199999999999964
1084.468,3.47100000000000007
1084.996,5.092999999999999945
1086.086,2.456999999999999837
1086.923,4.423000000000000025
1087.991,2.483999999999999972
1088.576,3.851999999999999412
1090.242,3.246999999999999875
1092.014,2.974000000000000187
1092.337,2.464999999999999845
1094.064,2.266999999999999447
1094.763,2.485999999999999757
1094.953,3.508
1097.685,5.267999999999998875
1099.07,1.354000000000000087
1099.926,4.596999999999999515
1101.753,6.411999999999999005
1103.812,5.852000000000000285
1106.742,6.135999999999999205
1108.568,5.802999999999999025
1108.772,3.10799999999999964
1110.305,14.42800000000000075
1112.713,5.52599999999999978
1114.375,4.63799999999999989
1115.222,7.13400000000000031
1115.938,3.408999999999999795
1118.303,4.211999999999999727
1119.34,1.81499999999999994
1120.47,5.576999999999999925
1120.618,1.976999999999999853
1120.9,2.254999999999999883
1123.879,4.49099999999999964
1125.605,5.261999999999998655
1127.322,3.02700000000000012
1127.536,4.61699999999999908
1129.539,3.910000000000000127
1131.595,4.958000000000000165
1135.038,5.75900000000000032
1138.033,2.942999999999999602
1138.39,6.27599999999999978
1142.289,3.170999999999999365
1142.404,6.18399999999999925
1145.549,2.027999999999999572
1146.177,4.68299999999999981
1148.496,3.59100000000000017
1150.113,5.8569999999999993
1152.353,6.94999999999999926
1152.461,3.407999999999999462
1153.076,2.66399999999999969
1154.517,6.34600000000000006
1155.446,3.551999999999999582
1158.968,4.73899999999999897
1159.092,2.330000000000000062
1161.985,4.80599999999999914
1162.491,4.03099999999999879
1164.28,3.290999999999999465
1166.531,3.088000000000000062
1166.699,1.566999999999999718
1167.342,1.983999999999999976
1168.776,2.14400000000000012
1169.457,5.70699999999999893
1171.296,2.63600000000000011
1172.09,5.134999999999999765
1172.641,3.24099999999999965
1174.436,10.2169999999999987
1177.242,6.052999999999999025
1179.051,1.782999999999999908
1179.559,8.016999999999999415
1181.392,6.9219999999999988
1182.644,2.722999999999999852
1182.718,1.34699999999999997
1184.032,2.540999999999999467
1184.187,5.74399999999999975
1186.209,7.038999999999999665
1188.991,5.5809999999999995
1191.106,5.33900000000000039
1193.185,8.550000000000000685
1194.973,6.777999999999998665
1196.208,3.02299999999999967
1196.585,6.26299999999999988
1199.335,5.09399999999999939
1201.806,4.871999999999999875
1202.035,2.790999999999999465
1204.786,4.46999999999999885
1205.018,2.83699999999999973
1206.525,3.477999999999999745
1207.307,1.637000000000000003
1207.551,1.544000000000000031
1208.759,2.115000000000000206
1210.836,3.64299999999999977
1212.341,3.93900000000000004
1214.718,1.036000000000000028
1214.998,4.359999999999999415
1216.064,2.379999999999999882
1216.257,1.296999999999999703
1217.032,4.812999999999998815
1217.169,2.017999999999999785
1220.218,4.44200000000000015
1220.483,1.909999999999999688
1224.201,4.981999999999999305
1225.752,1.548999999999999926
1226.946,5.151999999999999225
1228.123,3.4429999999999996
1229.626,3.12899999999999955
1231.618,4.773999999999999115
1234.181,5.15299999999999867
1235.491,2.115000000000000206
1235.845,4.904999999999999335
1238.331,3.516999999999999445
1238.571,1.012000000000000007
1240.737,3.029999999999999345
1242.682,1.951000000000000058
1243.596,5.009999999999999765
1244.474,2.488999999999999865
1246.07,3.565999999999999817
1248.076,5.25
1249.714,4.435999999999999925
1251.71,5.01299999999999989
1254.833,5.488999999999998965
1255.759,2.985999999999999752
1256.558,5.013999999999999325
1258.667,4.772999999999999655
1259.78,4.339000000000000392
1263.487,3.15200000000000012
1263.839,5.73099999999999985
1266.456,6.135999999999999205
1268.009,2.833000000000000175
1268.508,6.09099999999999928
1271.164,3.857000000000000187
1271.77,2.059999999999999602
1273.699,5.86099999999999885
1275.229,5.939999999999999475
1277.093,6.30599999999999914
1277.686,4.087999999999999175
1279.71,3.341999999999999625
1280.956,2.719999999999999737
1281.791,4.573999999999999827
1284.958,4.92099999999999935
1285.719,2.349000000000000187
1285.727,2.799999999999999807
1287.965,3.823999999999999827
1290.752,3.990000000000000195
1293.169,2.233999999999999976
1293.817,5.57899999999999883
1295.944,4.45199999999999994
1297.572,2.552999999999999925
1298.373,4.30400000000000025
1300.13,2.471000000000000072
1300.762,4.401999999999999232
1302.524,9.43399999999999746
1302.971,4.240000000000000195
1306.592,2.920999999999999365
1307.206,5.7300000000000004
1307.893,2.038999999999999695
1310.62,3.895999999999999892
1312.523,4.065999999999998937
1314.508,3.713000000000000062
1316.87,3.687999999999999695
1319.137,4.92099999999999935
1322.228,5.698999999999999825
1324.773,3.01299999999999989
1324.864,6.126999999999998875
1325.279,2.194999999999999387
1327.464,2.920999999999999365
1327.856,8.69399999999999903
1329.683,3.79499999999999992
1330.573,2.980999999999999857
1331.806,2.349999999999999632
1335.509,4.557999999999999812
1338.832,5.28099999999999878
1339.422,2.783999999999999797
1341.121,5.68699999999999936
1343.787,5.898999999999999115
1343.99,2.623999999999999657
1344.784,2.783999999999999797
1345.879,5.55799999999999981
1347.606,5.427999999999999025
1348.747,3.940999999999999817
1350.746,3.18400000000000015
1353.557,5.634999999999999765
1353.592,3.793000000000000132
1355.802,3.302999999999999925
1357.703,5.032999999999999455
1357.965,2.354000000000000082
1357.977,8.52599999999999978
1359.955,11.02999999999999753
1360.249,4.349000000000000177
1362.978,4.48799999999999953
1363.84,2.545999999999999365
1364.713,4.522999999999999657
1368.159,5.837999999999999165
1370.994,5.456999999999998935
1372.716,8.122999999999997515
1373.973,3.456999999999999832
1374.41,5.349000000000000175
1375.795,2.575999999999999612
1376.089,8.579999999999998265
1379.807,4.92399999999999946
1380.989,1.447999999999999946
1382.336,4.971999999999999515
1385.468,5.810999999999999925
1386.65,4.02299999999999967
1387.692,5.71599999999999928
1388.083,2.617999999999999427
1389.874,3.410000000000000127
1391.807,6.47100000000000006
1392.899,2.248999999999999658
1394.077,5.88699999999999864
1396.525,3.535999999999999575
1397.056,5.05799999999999981
1398.384,1.850000000000000081
1399.853,8.30799999999999981
1400.186,3.444999999999999377
1402.443,6.59099999999999928
1405.376,5.331999999999998935
1405.918,2.785000000000000132
1407.569,8.7109999999999985
1408.1,3.958999999999999617
1409.323,22.55999999999999503
1410.862,15.43099999999999732
1413.246,6.9219999999999988
1413.901,4.477999999999999737
1415.364,6.59399999999999939
1417.202,2.958999999999999617
1417.942,2.661999999999999912
1418.288,5.94399999999999904
1420.963,8.131999999999997875
1423.066,9.36199999999999828
1425.328,7.04100000000000034
1426.263,2.746999999999999875
1426.999,2.822999999999999495
1427.323,10.60299999999999793
1429.677,3.631999999999999657
1429.831,3.451999999999999952
1430.677,1.953999999999999731
1432.239,4.48299999999999875
1435.134,5.46100000000000028
1435.384,4.26299999999999989
1435.601,2.290999999999999468
1436.946,16.09799999999999891
1437.596,4.07799999999999939
1438.457,37.47999999999998957
1440.491,2.130999999999999331
1441.668,5.51199999999999864
1445.157,3.450999999999999607
1445.216,6.326999999999999925
1447.925,4.699999999999999265
1449.785,3.560999999999999937
1450.422,3.605999999999999857
1450.649,2.22799999999999975
1453.292,4
1455.663,5.458000000000000165
1457.208,5.230000000000000405
1457.788,3.04499999999999992
1460.34,3.181000000000000037
1463.745,4.41399999999999968
1466.149,5.139999999999998775
1468.249,4.472999999999998957
1469.557,4.30400000000000025
1472.864,4.99000000000000019
1472.922,2.545999999999999365
1475.173,4.154999999999999342
1476.418,3.0859999999999994
1476.601,2.263999999999999335
1476.697,3.32799999999999939
1479.695,4.66899999999999868
1480.342,1.584000000000000068
1481.55,2.498999999999999657
1481.782,5.23499999999999941
1484.133,3.536999999999999912
1486.136,2.724999999999999632
1488.492,4.394999999999999555
1491.063,3.125999999999999437
1491.201,5.073000000000000375
1493.962,6.054999999999999685
1496.755,7.391
1496.957,2.69599999999999972
1497.305,1.483999999999999981
1498.038,2.125
1498.477,6.8550000000000004
1500.114,8.623999999999998735
1500.42,3.833999999999999617
1502.464,3.016999999999999445
1503.735,2.540999999999999467
1504.509,0.760000000000000006
1506.34,4.823999999999999825
1507.255,2.208000000000000175
1508.725,6.34600000000000006
1511.719,5.20399999999999883
1512.566,3.553999999999999365
1514.05,2.77799999999999957
1514.071,6.82499999999999926
1516.167,12.35500000000000036
1518.399,6.41899999999999868
1519.893,4.1329999999999991
1520.918,7.076999999999999925
1521.943,3.33699999999999973
1526.879,5.937999999999998805
1529.508,4.55100000000000014
1529.797,4.283999999999998905
1530.183,1.682999999999999825
1531.52,8.03399999999999889
1531.953,3.06499999999999949
1532.711,2.408999999999999797
1534.156,3.649999999999999455
1538.766,5.427999999999999025
1539.745,3.511999999999999552
1541.392,3.000999999999999437
1542.257,2.81599999999999982
1543.608,2.60799999999999964
1544.116,1.157000000000000023
1544.364,4.160000000000000127
1547.004,5.621999999999999875
1548.172,3.838000000000000062
1548.611,5.22700000000000029
1549.975,3.761000000000000107
1550.876,2.479000000000000082
1551.676,3.205999999999999502
1552.915,3.154999999999999345
1556.354,4.63799999999999989
1557.389,3.112999999999999532
1560.202,4.5
1560.401,1.790999999999999916
1560.443,1.036000000000000028
1563.508,2.608999999999999972
